Div,Kode,Lembaga,D_P,D_NP,D_TOTAL,D_CERT_Y,D_CERT_N,D_P_ED_D1,D_P_ED_D2,D_P_ED_D3,D_P_ED_D4,D_P_ED_S1,D_P_ED_S2,D_P_ED_S3,D_P_ED_NONFORM,D_P_ED_INF,D_P_ED_MISC,D_P_ED_SP1,D_P_ED_SP2,D_P_ED_PROF,D_P_ED_NA
3,33175,Sekolah Tinggi Teknologi Informasi NIIT ,19,1,20,6,13,0,0,0,0,5,13,0,0,0,0,0,0,0,1
3,33176,Sekolah Tinggi Manajemen Resiko Dan Asuransi ,20,13,33,1,19,0,0,0,0,9,11,0,0,0,0,0,0,0,0
3,33177,Sekolah Tinggi Ilmu Pemerintahan Abdi Negara ,23,12,35,1,22,0,0,0,0,1,14,4,0,0,0,0,0,0,4
3,33178,STIMIK Jayabaya Jakarta ,14,0,14,2,12,0,0,0,0,4,8,0,0,0,0,0,0,0,2
3,33179,Sekolah Tinggi Ilmu Kesehatan Jayakarta ,16,3,19,2,14,0,0,0,0,10,6,0,0,0,0,0,0,0,0
3,33181,STMIK Inovasi Sains Teknologi Bisnis ,16,2,18,0,16,0,0,0,0,0,16,0,0,0,0,0,0,0,0
3,33182,STIBA Indonesia LPI ,3,6,9,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0
3,33183,Sekolah Tinggi Ilmu Ekonomi Santa Ursula ,22,1,23,0,22,0,0,0,0,12,10,0,0,0,0,0,0,0,0
3,33184,Sekolah Tinggi Desain Interstudi ,27,7,34,1,26,0,0,0,0,16,8,0,0,0,0,0,0,0,3
3,33185,Sekolah Tinggi Pariwisata Pelita Harapan ,24,8,32,9,12,0,0,0,1,4,15,3,0,0,0,0,0,0,1
3,33187,STMIK Bidakara ,5,9,14,0,5,0,0,0,0,4,1,0,0,0,0,0,0,0,0
3,33188,STIE Unisadhuguna ,21,2,23,1,20,0,0,0,0,6,13,1,0,0,0,0,0,0,1
3,33189,Sekolah Tinggi Internasional Konservatori Musik Indonesia ,6,0,6,0,6,0,0,0,0,4,1,1,0,0,0,0,0,0,0
3,33190,Sekolah Tinggi Ilmu Kesehatan Pertamedika ,29,13,42,5,24,0,0,0,0,15,12,0,0,0,0,1,0,1,0
3,33192,Sekolah Tinggi Ilmu Kesehatan Sismadi ,22,0,22,0,22,0,0,2,0,11,8,0,0,0,0,0,0,1,0
3,33193,STKIP Kebangkitan Nasional ,16,1,17,8,8,0,0,0,0,0,14,2,0,0,0,0,0,0,0
3,33194,STIKS Tarakanita ,31,4,35,12,19,0,0,0,0,9,21,1,0,0,0,0,0,0,0
3,33195,Sekolah Tinggi Media Komunikasi Trisakti ,18,2,20,4,11,0,0,0,0,8,10,0,0,0,0,0,0,0,0
3,33196,STMIK Eresha ,23,5,28,3,22,0,0,0,0,0,22,3,0,0,0,0,0,0,0
3,33197,STIE Manajemen Bisnis Indonesia ,45,9,54,10,35,0,0,0,0,16,27,1,0,0,0,0,0,0,1
3,33198,STMIK Islam Internasional ,22,0,22,0,22,0,0,0,0,13,8,1,0,0,0,0,0,0,0
3,33199,Sekolah Tinggi Desain La Salle ,18,0,18,0,0,0,0,0,0,5,13,0,0,0,0,0,0,0,0
3,33200,STIKES Bhakti Pertiwi Indonesia ,27,3,30,0,27,0,0,1,4,2,12,1,0,0,0,0,0,0,7
3,33201,STIKES Kharisma Persada ,15,1,16,0,15,0,0,0,0,0,10,0,0,0,0,0,0,0,5
3,33202,STIE Putera Sampoerna ,13,0,13,8,5,0,0,0,0,0,9,4,0,0,0,0,0,0,0
3,33203,Sekolah Tinggi Ilmu Ekonomi BPKP ,7,0,7,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0
3,33204,STIE Prasetiya Mulya ,73,1,74,20,53,0,0,0,0,0,50,21,0,0,0,0,0,0,2
3,33205,Sekolah Tinggi Kepemerintahan dan Kebijakan Publik ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,33206,Sekolah Tinggi Ilmu Manajemen dan Ilmu Komputer ESQ ,15,1,16,0,15,0,0,0,0,0,15,0,0,0,0,0,0,0,0
3,33208,STIH Indonesia Jentera ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,33209,STIKES Mitra Keluarga ,23,2,25,3,20,0,0,0,0,5,7,0,0,0,0,0,0,0,11
3,33210,STIH Litigasi ,14,0,14,0,14,0,0,0,0,5,3,0,0,0,0,0,1,0,5
3,33211,Sekolah Tinggi Ilmu Manajemen Saint Mary ,6,2,8,0,6,0,0,0,0,2,4,0,0,0,0,0,0,0,0
3,34004,Akademi Akuntansi Borobudur ,4,0,4,1,3,0,0,0,0,1,3,0,0,0,0,0,0,0,0
3,34006,Akademi Akuntansi Artawiyata Indo-lpi ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,34008,Akademi Akuntansi Jayabaya ,8,0,8,3,5,0,0,0,0,3,5,0,0,0,0,0,0,0,0
3,34009,Akademi Akuntansi Nasional Jakarta ,6,1,7,4,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0
3,34011,Akademi Akuntansi YAI Jakarta ,22,0,22,14,8,0,0,0,0,5,16,1,0,0,0,0,0,0,0
3,34013,Akademi Bahasa Asing Borobudur ,14,2,16,4,10,0,0,0,0,8,6,0,0,0,0,0,0,0,0
3,34019,Akademi Keuangan Dan Perbankan LPI ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,34024,Akademi Teknologi Grafika Indonesia Jakarta ,4,19,23,0,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0
3,34030,Akademi Maritim Nasional Jaya ,20,7,27,1,19,0,0,1,0,11,7,0,0,0,0,0,0,1,0
3,34032,Akademi Manajemen Perusahaan Jayabaya ,7,0,7,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
3,34033,Akademi Keuangan Dan Perbankan Borobudur ,5,2,7,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
3,34036,Akademi Keperawatan RS DGI Cikini ,9,4,13,0,9,0,0,0,0,5,4,0,0,0,0,0,0,0,0
3,34050,Akademi Bahasa Asing Nasional Jakarta ,13,5,18,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0
3,34058,Akademi Maritim Djadajat ,11,7,18,3,8,0,0,1,0,3,4,0,0,0,0,3,0,0,0
3,34061,Akademi Pariwisata Nasional Jakarta ,11,5,16,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0
3,34062,Akademi Pariwisata Indonesia Jakarta ,23,0,23,5,18,0,0,0,0,10,8,1,0,0,0,0,0,0,4
3,34083,Akademi Seni Rupa Dan Desain ISWI Jakarta ,6,0,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
3,34084,Akademi Pariwisata Tridaya ,7,0,7,0,7,0,0,1,0,2,4,0,0,0,0,0,0,0,0
3,34086,Akademi Akuntansi Syafa at Indonesia ,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,34090,AMIK Andalan Jakarta ,10,2,12,0,10,0,0,0,0,9,1,0,0,0,0,0,0,0,0
3,34091,Akademi Bahasa Asing Saint Mary ,5,1,6,0,5,0,0,0,0,2,3,0,0,0,0,0,0,0,0
3,34093,Akademi Perbankan Yuki ,7,0,7,1,6,0,0,0,0,3,4,0,0,0,0,0,0,0,0
3,34095,Akademi Kimia Analis Caraka Nusantara ,8,2,10,3,5,0,0,0,0,1,5,0,0,0,0,0,0,0,2
3,34099,Akademi Bahasa Asing Santa Ursula ,10,0,10,0,10,0,0,0,0,9,1,0,0,0,0,0,0,0,0
3,34102,Akademi Pariwisata Nusantara Jaya ,14,1,15,1,13,0,0,0,0,5,9,0,0,0,0,0,0,0,0
3,34103,Akademi Pariwisata Paramitha Jakarta ,5,1,6,0,5,0,0,0,0,3,2,0,0,0,0,0,0,0,0
3,34104,Akademi Sekretari Budi Luhur Jakarta ,15,0,15,7,8,0,0,0,0,1,14,0,0,0,0,0,0,0,0
3,34105,Akademi Sekretari Dan Manajemen Don Bosco ,5,11,16,1,4,0,0,0,0,2,3,0,0,0,0,0,0,0,0
3,34106,Akademi Pariwisata Jakarta International Hotel ,3,5,8,0,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0
3,34109,Akademi Pariwisata Patria Indonesia ,9,0,9,3,6,0,0,0,0,3,4,2,0,0,0,0,0,0,0
3,34110,AMIK BSI Jakarta ,1128,5,1133,10,1118,0,0,1,2,848,268,6,0,0,0,0,2,0,1
3,34112,Akademi Komunikasi Media Radio Dan TV Jakarta ,12,1,13,4,8,0,0,0,0,3,8,1,0,0,0,0,0,0,0
3,34118,Akademi Televisi Indonesia ,14,6,20,2,12,0,0,0,0,7,7,0,0,0,0,0,0,0,0
3,34119,Akademi Telekomunikasi Indonesia Gemilang ,5,1,6,1,4,0,0,0,0,1,4,0,0,0,0,0,0,0,0
3,34120,Akademi Pariwisata Jakarta ,6,13,19,0,6,0,0,0,0,5,1,0,0,0,0,0,0,0,0
3,34121,Akademi Maritim Pembangunan Jakarta ,15,0,15,1,14,0,0,0,0,8,4,0,0,0,0,0,0,0,3
3,34124,Akademi Pariwisata Pertiwi ,9,1,10,1,8,0,0,0,0,4,3,0,0,0,0,0,0,0,2
3,34125,Akademi Bahasa Asing Prawira Marta Jakarta ,4,1,5,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0
3,34128,Akademi Pariwisata Matoa ,2,8,10,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3,34129,AMIK Mpu Tantular ,8,2,10,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0
3,34130,Akademi Pariwisata Gsp Internasional ,2,8,10,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3,34134,Akademi Pariwisata Saint Mary ,9,3,12,4,5,0,0,0,0,5,4,0,0,0,0,0,0,0,0
3,34135,Akademi Sekretari Interstudi ,7,0,7,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0
3,34136,Akademi Sekretari & Manajemen Dharma Budhi Bhakti ,13,0,13,0,13,0,0,0,0,4,7,0,0,0,0,0,0,0,2
3,34137,Akademi Sekretari Dan Manajemen BSI Jakarta ,135,3,138,11,125,0,0,2,0,53,72,2,0,0,0,0,2,0,4
3,34138,Akademi Sekretari Dan Manajemen Pitaloka ,5,9,14,0,5,0,0,0,0,4,1,0,0,0,0,0,0,0,0
3,34139,Akademi Kebidanan Keris Husada ,7,0,7,0,7,0,0,1,4,0,1,0,0,0,0,0,1,0,0
3,34140,Akademi Keperawatan Keris Husada ,6,2,8,1,5,0,0,0,0,4,2,0,0,0,0,0,0,0,0
3,34141,AMIK Laksi-31 ,8,11,19,2,6,0,0,0,0,5,3,0,0,0,0,0,0,0,0
3,34142,Akademi Kebidanan Al-Fathonah ,11,2,13,1,10,0,0,0,2,4,4,0,0,0,0,0,0,0,1
3,34145,Akademi Sekretari Saint Theresia ,6,5,11,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
3,34147,Akademi Teknik Informatika Tunas Bangsa ,16,0,16,2,14,0,0,0,0,10,6,0,0,0,0,0,0,0,0
3,34149,Akademi Teknik Telekomunikasi Sandhy Putra Jakarta ,13,6,19,3,10,0,0,0,0,1,6,0,0,0,0,0,0,0,6
3,34150,Akademi Pariwisata Krisanti Widya Mandiri ,8,1,9,0,8,0,0,0,1,7,0,0,0,0,0,0,0,0,0
3,34151,Akademi Pariwisata Bunda Mulia ,8,2,10,0,8,0,0,0,0,2,5,0,0,0,0,0,0,0,1
3,34154,Akademi Kebidanan Pelita Persada ,12,3,15,0,12,0,0,0,7,3,2,0,0,0,0,0,0,0,0
3,34156,Akademi Bahasa Asing BSI Jakarta ,62,0,62,0,62,0,0,0,0,34,28,0,0,0,0,0,0,0,0
3,34157,Akademi Kebidanan Suluh Bangsa ,2,7,9,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
3,34159,Akademi Kebidanan Kartika Mitra Husada ,11,4,15,0,11,0,0,0,2,4,5,0,0,0,0,0,0,0,0
3,34160,Akademi Kebidanan Sismadi ,7,4,11,0,7,0,0,1,4,0,1,0,0,0,0,0,0,0,1
3,34161,Akademi Kebidanan Widya Karsa Jayakarta ,6,1,7,0,7,0,0,0,1,2,2,0,0,0,0,1,0,0,0
3,34162,Akademi Komunikasi BSI Jakarta ,230,1,231,1,230,0,0,0,3,177,48,1,0,0,0,0,0,0,1
3,34163,Akademi Kebidanan YPDR ,11,2,13,1,10,0,0,1,0,6,2,1,0,0,0,1,0,0,0
3,34167,Akademi Kebidanan Prestasi Agung ,8,3,11,0,8,0,0,0,3,0,4,0,0,0,0,0,0,0,1
3,34168,Akademi Komunikasi The Next Academy ,5,10,15,0,5,0,0,0,0,2,2,0,0,0,0,0,0,0,1
3,34169,Akademi Kebidanan Mitra Persahabatan ,11,0,11,0,11,0,0,0,0,10,1,0,0,0,0,0,0,0,0
3,34170,Akademi Kebidanan Yaspen Tugu Ibu ,6,3,9,0,6,0,0,0,0,1,5,0,0,0,0,0,0,0,0
3,34171,Akademi Keperawatan Yayasan Jalan Kimia ,7,5,12,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0
3,34173,Akademi Keperawatan Rumah Sakit Jakarta ,8,5,13,0,8,0,0,0,1,5,2,0,0,0,0,0,0,0,0
3,34174,Akademi Keperawatan As-Syafi iyah ,7,0,7,0,7,0,0,0,0,5,2,0,0,0,0,0,0,0,0
3,34175,Akademi Kebidanan Farama Mulya ,7,3,10,1,6,0,0,0,1,3,3,0,0,0,0,0,0,0,0
3,34177,Akademi Keperawatan Hang Tuah Jakarta ,8,16,24,0,8,0,0,1,0,5,2,0,0,0,0,0,0,0,0
3,34178,Akademi Keperawatan Pasar Rebo Jakarta ,11,3,14,2,9,0,0,0,0,8,3,0,0,0,0,0,0,0,0
3,34179,Akademi Keperawatan Yaspen Jakarta ,5,0,5,2,3,0,0,0,0,2,3,0,0,0,0,0,0,0,0
3,34180,Akademi Keperawatan RSP TNI-AU Jakarta ,15,4,19,0,15,0,0,3,0,6,6,0,0,0,0,0,0,0,0
3,34181,Akademi Keperawatan Royhan ,7,1,8,0,7,0,0,0,0,5,1,0,0,0,0,0,0,1,0
3,34182,Akademi Farmasi Hang Tuah Jakarta ,7,8,15,0,7,0,0,0,0,3,1,0,0,0,0,0,0,0,3
3,34183,Akademi Teknik Gigi Hang Tuah Jakarta ,8,7,15,0,8,0,0,0,0,5,2,0,0,0,0,1,0,0,0
3,34186,Akademi Keperawatan Manggala Husada ,8,0,8,0,8,0,0,0,0,7,1,0,0,0,0,0,0,0,0
3,34187,Akademi Keperawatan Berkala Widya Husada ,7,4,11,0,7,0,0,0,0,5,2,0,0,0,0,0,0,0,0
3,34190,Akademi Keperawatan RSU FK-UKI ,5,3,8,0,5,0,0,1,0,3,1,0,0,0,0,0,0,0,0
3,34191,Akademi Keperawatan Harum ,6,4,10,0,6,0,0,0,0,3,3,0,0,0,0,0,0,0,0
3,34194,Akademi Pariwisata Sinar Surya ,19,0,19,0,19,0,0,0,0,17,2,0,0,0,0,0,0,0,0
3,34195,Akademi Perekam Medis Dan Infokes Bhumi Husada ,9,4,13,0,9,0,0,0,0,5,3,0,0,0,0,0,0,0,1
3,34196,Akademi Kesehatan Swakarsa Jakarta ,18,0,18,0,18,0,0,0,3,14,1,0,0,0,0,0,0,0,0
3,34197,Akademi Farmasi Bhumi Husada ,9,5,14,0,9,0,0,0,0,4,4,0,0,0,0,0,0,0,1
3,34198,Akademi Kebidanan Bhinneka Jakarta Satu ,6,11,17,0,6,0,0,1,1,0,2,0,0,0,0,0,0,0,2
3,34199,Akademi Refraksi Optisi Kartika Indera Persada ,8,0,8,0,8,0,0,0,0,7,0,1,0,0,0,0,0,0,0
3,34201,Akademi Kebidanan Yayasan Rumah Sakit Jakarta ,10,1,11,0,10,0,0,1,7,1,1,0,0,0,0,0,0,0,0
3,34202,Akademi Farmasi Mahadhika ,5,0,5,0,5,0,0,0,0,2,2,0,0,0,0,0,0,0,1
3,34204,Akademi Keperawatan RS Husada ,14,1,15,4,10,0,0,0,0,4,10,0,0,0,0,0,0,0,0
3,34205,Akademi Manajemen Keuangan BSI Jakarta ,23,0,23,3,20,0,0,0,0,10,13,0,0,0,0,0,0,0,0
3,34206,Akademi Audiologi Indonesia Jakarta ,7,0,7,0,7,0,0,1,0,1,0,0,0,0,0,4,1,0,0
3,34207,Akademi Kebidanan Jayakarta Sehat ,5,2,7,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0
3,34208,Akademi Terapi Wicara Jakarta ,6,4,10,0,6,0,0,0,0,5,1,0,0,0,0,0,0,0,0
3,34209,Akademi Keperawatan Bina Insan Jakarta ,9,0,9,2,7,0,0,0,0,5,3,0,0,0,0,1,0,0,0
3,34210,Akademi Keperawatan POLRI ,9,0,9,0,9,0,0,0,0,2,7,0,0,0,0,0,0,0,0
3,34211,Akademi Keperawatan Husada Karya Jaya ,7,2,9,0,7,0,0,0,0,4,2,0,0,0,0,0,0,0,1
3,34212,Akademi Kebidanan Kartini Jakarta ,10,0,10,0,10,0,0,0,5,2,3,0,0,0,0,0,0,0,0
3,34213,Akademi Pariwisata Bhakti Nusantara ,3,0,3,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0
3,34214,Akademi Keperawatan Fatmawati ,9,0,9,0,9,0,0,0,0,5,4,0,0,0,0,0,0,0,0
3,34216,Akademi Keperawatan UPN Veteran Jakarta ,2,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
3,34217,Akademi Fisioterapi UPN Veteran Jakarta ,4,3,7,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0
3,34218,Akademi Keperawatan Sumber Waras ,7,4,11,0,7,0,0,0,0,5,2,0,0,0,0,0,0,0,0
3,34219,Akademi Kebidanan Budi Kemuliaan ,5,4,9,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,3
3,34220,Akademi Kebidanan RSPAD Gatot Soebroto ,15,5,20,0,15,0,0,0,4,0,6,0,0,0,0,0,0,0,5
3,34221,Akademi Farmasi IKIFA ,6,2,8,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,5
3,34223,Akademi Keperawatan Pelni ,12,0,12,2,10,0,0,0,0,6,6,0,0,0,0,0,0,0,0
3,34224,Akademi Keperawatan RSPAD Gatot Subroto ,12,2,14,0,12,0,0,0,0,3,7,0,0,0,0,1,0,1,0
3,34225,Akademi Kesehatan Gigi Ditkesad Jakarta ,6,0,6,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0
3,34226,Akademi Keperawatan Andalusia Jakarta ,6,0,6,1,4,0,0,0,0,2,2,0,0,0,0,0,0,2,0
3,34227,Akademi Kesehatan Lingkungan Andalusia ,6,0,6,0,6,0,0,0,0,4,2,0,0,0,0,0,0,0,0
3,34228,Akademi Gizi Andalusia ,7,1,8,0,7,0,0,0,0,5,2,0,0,0,0,0,0,0,0
3,34229,Akademi Keperawatan YPDR ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,34230,Akademi Refraksi Optisi dan Optometry Gapopin ,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,34231,Akademi Keperawatan Antariksa ,5,0,5,0,5,0,0,0,0,2,3,0,0,0,0,0,0,0,0
3,34234,Akademi Teknik Radiodiagnostik dan Radioterapi Nusantara ,2,4,6,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
3,34235,Akademi Keperawatan Yayasan Dharma Bhakti Jakarta ,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,34236,Akademi Fisioterapi Universitas Kristen Indonesia ,2,3,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
3,34237,Akademi Refraksi Optisi Leprindo Jakarta ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,34239,Akademi Keperawatan Andakara ,4,1,5,0,4,0,0,0,0,2,1,0,0,0,0,0,0,0,1
3,34240,Akademi Teknik Elektromedik Andakara ,4,1,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3,35002,Politeknik Swadharma ,25,0,25,6,19,0,0,0,0,11,12,0,0,0,0,0,0,0,2
3,35003,Politeknik Manufaktur Astra ,32,0,32,1,31,0,0,2,0,20,9,1,0,0,0,0,0,0,0
3,35004,Politeknik Bunda Kandung ,11,0,11,0,11,0,0,0,0,10,1,0,0,0,0,0,0,0,0
3,35006,Politeknik Tugu Jakarta ,30,2,32,0,30,0,0,0,0,25,5,0,0,0,0,0,0,0,0
3,35008,Politeknik LP3I Jakarta ,179,78,257,12,167,0,0,0,0,101,69,3,0,0,0,0,0,0,6
3,35009,Politeknik Global Indonesia ,11,14,25,0,11,0,0,0,0,7,4,0,0,0,0,0,0,0,0
3,35010,Politeknik Karya Husada ,28,2,30,0,28,0,0,1,2,10,12,0,0,0,0,1,0,1,1
3,35012,Politeknik Soca ,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,36001,Akademi Komunitas Kosmetik Ristra ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,41001,Universitas Ibn Khaldun ,188,14,202,30,158,0,0,0,0,17,113,18,0,0,0,2,0,0,38
4,41002,Universitas Islam Bandung ,367,34,401,201,166,0,0,0,0,9,279,71,0,0,0,0,0,2,6
4,41003,Universitas Islam Nusantara ,262,73,335,78,184,0,0,0,0,30,175,45,0,0,0,1,0,0,11
4,41004,Universitas Pakuan ,363,51,414,157,209,0,0,0,0,60,223,53,0,0,0,0,0,0,27
4,41005,Universitas Islam Syekh Yusuf ,98,49,147,44,54,0,0,0,0,2,74,6,0,0,0,0,0,0,16
4,41006,Universitas Katolik Parahyangan ,367,4,371,170,198,0,0,0,0,6,250,110,0,0,0,0,0,0,1
4,41007,Universitas Kristen Maranatha ,431,45,476,245,186,0,0,0,0,28,326,59,0,0,0,15,0,1,2
4,41008,Universitas Pasundan ,542,67,609,221,315,0,0,0,0,47,233,107,0,0,0,0,1,0,154
4,41009,Universitas Swadaya Gunung Djati ,331,26,357,156,179,0,0,0,0,20,238,23,0,0,0,4,0,0,46
4,41010,Universitas 17 Agustus 1945 Cirebon ,87,36,123,38,49,0,0,0,0,8,64,8,0,0,0,1,0,0,6
4,41011,Universitas Advent Indonesia ,96,1,97,52,45,0,0,0,0,9,60,25,0,0,0,0,0,0,2
4,41014,Universitas Wiralodra ,128,77,205,30,98,0,0,0,0,16,98,13,0,0,0,1,0,0,0
4,41015,Universitas Langlang Buana ,191,12,203,91,100,0,0,0,0,22,141,28,0,0,0,0,0,0,0
4,41016,Universitas Bandung Raya ,97,26,123,36,61,0,0,0,1,28,48,7,0,0,0,0,0,0,13
4,41018,Universitas Islam 45 ,256,10,266,48,204,0,0,0,0,20,153,10,0,0,0,0,0,0,73
4,41019,Universitas Djuanda ,158,17,175,63,95,0,0,0,0,1,120,28,0,0,0,0,0,0,9
4,41020,Universitas Nusa Bangsa ,56,26,82,28,28,0,0,0,0,1,43,10,0,0,0,0,0,0,2
4,41021,Universitas Jenderal Achmad Yani ,268,143,411,151,120,0,0,0,0,21,170,28,0,0,0,21,3,0,25
4,41022,Universitas Winaya Mukti ,76,25,101,26,50,0,0,0,0,5,45,14,0,0,0,0,0,0,12
4,41023,Universitas Galuh Ciamis ,233,90,323,104,129,0,0,0,0,18,166,22,0,0,0,0,0,0,27
4,41024,Universitas Garut ,160,64,224,51,109,0,0,0,0,34,104,20,0,0,0,0,0,0,2
4,41025,Universitas Nurtanio ,118,32,150,24,94,0,0,0,0,38,59,11,0,0,0,0,0,0,10
4,41026,Universitas Swiss German ,92,13,105,22,64,0,0,0,0,2,59,29,0,0,0,0,0,0,2
4,41027,Universitas Komputer Indonesia ,432,28,460,106,315,0,0,0,0,186,218,27,0,0,0,0,0,0,1
4,41029,Universitas Muhammadiyah Cirebon ,129,26,155,27,102,0,0,0,0,13,110,4,0,0,0,0,0,2,0
4,41030,Universitas Suryakancana ,133,60,193,33,100,0,0,0,0,18,86,15,0,0,0,0,0,0,14
4,41031,Universitas Nasional Pasim ,77,16,93,1,73,0,0,0,0,34,26,0,0,0,0,0,0,0,17
4,41032,Universitas Mathla ul Anwar ,117,1,118,2,115,0,0,0,0,20,84,2,0,0,0,0,0,0,11
4,41033,Universitas Pamulang ,598,32,630,49,549,0,0,0,0,45,329,14,0,0,0,0,0,0,210
4,41034,Universitas Widyatama ,267,2,269,82,185,0,0,0,0,5,227,33,0,0,0,0,1,0,1
4,41035,Universitas Putra Indonesia ,36,18,54,6,23,0,0,0,0,24,10,1,0,0,0,0,0,0,1
4,41036,Universitas Kebangsaan ,45,6,51,11,34,0,0,0,0,19,25,0,0,0,0,0,1,0,0
4,41037,Universitas Al-ghifari ,50,3,53,8,42,0,0,0,0,20,23,3,0,0,0,0,0,0,4
4,41038,Universitas Kuningan ,157,53,210,49,108,0,0,0,0,11,131,9,0,0,0,0,0,0,6
4,41039,Universitas Pramita Indonesia ,52,3,55,9,37,0,0,0,0,11,37,2,0,0,0,0,0,0,2
4,41040,Universitas Muhammadiyah Sukabumi ,118,7,125,28,90,0,0,0,0,3,106,5,0,0,0,0,0,0,4
4,41041,Universitas Presiden ,119,1,120,20,99,0,0,0,0,11,73,20,0,0,0,0,0,0,15
4,41042,Universitas Subang ,87,32,119,15,72,0,0,0,0,24,58,3,0,0,0,0,0,0,2
4,41043,Universitas Majalengka ,109,125,234,8,94,0,0,1,0,28,65,6,0,0,0,0,0,0,9
4,41044,Universitas Sangga Buana ,144,27,171,57,87,0,0,0,0,15,101,18,0,0,0,0,0,0,10
4,41046,Universitas Informatika Dan Bisnis Indonesia ,62,29,91,2,60,0,0,0,0,30,23,1,0,0,0,0,0,1,7
4,41047,Universitas Wanita Internasional ,67,17,84,0,67,0,0,0,0,6,50,10,0,0,0,0,0,0,1
4,41048,Universitas Bale Bandung ,114,15,129,11,103,0,0,0,0,49,60,5,0,0,0,0,0,0,0
4,41049,Universitas Serang Raya ,175,26,201,17,159,0,0,0,0,49,109,5,0,0,0,0,0,0,12
4,41050,Universitas Teknologi Nusantara Cilegon ,30,11,41,0,30,0,0,0,0,16,12,1,0,0,0,0,0,0,1
4,41051,Universitas Muhammadiyah Tangerang ,329,54,383,25,307,0,0,0,0,11,176,8,0,0,0,0,0,0,134
4,41052,Universitas BSI ,95,1,96,5,90,0,0,0,0,26,51,3,0,0,0,0,0,1,14
4,41053,Universitas Pembangunan Jaya Tangerang ,59,1,60,10,50,0,0,0,0,0,54,1,0,0,0,0,0,0,4
4,41054,Universitas Nahdlatul Ulama Cirebon ,55,7,62,0,55,0,0,0,0,0,43,0,0,0,0,0,0,0,12
4,41055,Universitas Banten Jaya ,50,3,53,5,45,0,0,0,0,0,33,0,0,0,0,0,0,0,17
4,41056,Universitas Surya Bogor ,69,2,71,1,68,0,0,0,0,2,28,20,0,0,0,0,0,0,19
4,41057,Universitas Telkom ,737,87,824,192,545,0,0,0,0,53,578,61,0,0,0,0,0,0,45
4,41058,Universitas Lintas Internasional Indonesia ,64,1,65,2,62,0,0,0,0,2,13,3,0,0,0,0,0,0,46
4,41059,Universitas Islam Al-Ihya Kuningan ,21,8,29,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,21
4,41060,Universitas Buddhi Dharma ,136,34,170,17,118,0,0,0,0,23,91,3,0,0,0,0,0,0,19
4,41061,Universitas Muhammadiyah Tasikmalaya ,62,30,92,6,56,0,0,0,1,7,15,0,0,0,0,0,0,1,38
4,41062,Universitas Buana Perjuangan Karawang ,69,6,75,8,61,0,0,0,0,1,34,1,0,0,0,0,0,0,33
